time,value
1.18575,0.8920067
1.1858,0.8891843
1.18585,0.89035773
1.1859,0.87552321
1.18595,0.87002671
1.186,0.88064921
1.18605,0.8859852
1.1861,0.89120382
1.18615,0.88772058
1.1862,0.88273048
1.18625,0.89709562
1.1863,0.8900736
1.18635,0.88209438
1.1864,0.88526261
1.18645,0.88953632
1.1865,0.88896197
1.18655,0.89510077
1.1866,0.90151751
1.18665,0.88851732
1.1867,0.88452148
1.18675,0.90120876
1.1868,0.89012921
1.18685,0.876252
1.1869,0.88032806
1.18695,0.89701533
1.187,0.90123963
1.18705,0.89502668
1.1871,0.9003318
1.18715,0.88919044
1.1872,0.88258845
1.18725,0.89894837
1.1873,0.88966602
1.18735,0.87671518
1.1874,0.88730681
1.18745,0.90319741
1.1875,0.8973735
1.18755,0.88594812
1.1876,0.89572453
1.18765,0.90436465
1.1877,0.88629395
1.18775,0.88953632
1.1878,0.90440166
1.18785,0.90347528
1.1879,0.8944338
1.18795,0.89812696
1.188,0.89460057
1.18805,0.88991922
1.1881,0.89531076
1.18815,0.89103705
1.1882,0.88784415
1.18825,0.89588511
1.1883,0.89922011
1.18835,0.89642859
1.1884,0.89452642
1.18845,0.89766997
1.1885,0.89834315
1.18855,0.89355683
1.1886,0.89169788
1.18865,0.88798618
1.1887,0.89500195
1.18875,0.89902866
1.1888,0.89298248
1.18885,0.88865936
1.1889,0.89058006
1.18895,0.89684856
1.189,0.89381003
1.18905,0.89172256
1.1891,0.89594072
1.18915,0.89746618
1.1892,0.88619518
1.18925,0.88462651
1.1893,0.88996863
1.18935,0.88467586
1.1894,0.8854664
1.18945,0.90233892
1.1895,0.89678061
1.18955,0.87423861
1.1896,0.88894343
1.18965,0.90464872
1.1897,0.88230437
1.18975,0.87795651
1.1898,0.89471787
1.18985,0.8856023
1.1899,0.87180531
1.18995,0.8878997
1.19,0.89474261
1.19005,0.87591851
1.1901,0.8754862
1.19015,0.88950545
1.1902,0.8820141
1.19025,0.87516505
1.1903,0.88765883
1.19035,0.9032777
1.1904,0.89325422
1.19045,0.88394713
1.1905,0.88436711
1.19055,0.87853086
1.1906,0.87962401
1.19065,0.88855433
1.1907,0.89130265
1.19075,0.89078385
1.1908,0.8930195
1.19085,0.89958447
1.1909,0.89158052
1.19095,0.89306891
1.191,0.89977592
1.19105,0.89592838
