time,value
0.6761,0.88000691
0.67615,0.87593085
0.6762,0.88695478
0.67625,0.89733028
0.6763,0.89115441
0.67635,0.88590491
0.6764,0.90739697
0.67645,0.9081381
0.6765,0.87200916
0.67655,0.86833447
0.6766,0.88485497
0.67665,0.88037747
0.6767,0.8848241
0.67675,0.91227591
0.6768,0.91502422
0.67685,0.88096416
0.6769,0.88692391
0.67695,0.90579128
0.677,0.89523047
0.67705,0.87602347
0.6771,0.88593578
0.67715,0.89662004
0.6772,0.87769097
0.67725,0.89167935
0.6773,0.91854447
0.67735,0.90119022
0.6774,0.88152003
0.67745,0.89618772
0.6775,0.89547753
0.67755,0.88170528
0.6776,0.88791203
0.67765,0.88856053
0.6777,0.87589997
0.67775,0.87540591
0.6778,0.89146322
0.67785,0.88710916
0.6779,0.8882826
0.67795,0.89276016
0.678,0.87102097
0.67805,0.86855066
0.6781,0.90495753
0.67815,0.88321841
0.6782,0.85224628
0.67825,0.86577147
0.6783,0.88006866
0.67835,0.88173616
0.6784,0.88575047
0.67845,0.89695972
0.6785,0.90671766
0.67855,0.89201903
0.6786,0.89359385
0.67865,0.90924978
0.6787,0.9010976
0.67875,0.8881591
0.6788,0.89038241
0.67885,0.90705729
0.6789,0.92181766
0.67895,0.91320235
0.679,0.90458697
0.67905,0.89720678
0.6791,0.88516378
0.67915,0.9027651
0.6792,0.90952766
0.67925,0.88868403
0.6793,0.8848241
0.67935,0.89081472
0.6794,0.88794291
0.67945,0.88698566
0.6795,0.89813316
0.67955,0.88655335
0.6796,0.8613866
0.67965,0.86005878
0.6797,0.88204497
0.67975,0.90616179
0.6798,0.88281697
0.67985,0.87488091
0.6799,0.8831566
0.67995,0.87580729
0.68,0.86731547
0.68005,0.8889311
0.6801,0.89887428
0.68015,0.87503535
0.6802,0.86135572
0.68025,0.87691897
0.6803,0.9002021
0.68035,0.90072703
0.6804,0.86416578
0.68045,0.85727966
0.6805,0.89371741
0.68055,0.87407804
0.6806,0.8726576
0.68065,0.91499335
0.6807,0.90137547
0.68075,0.87799978
0.6808,0.89146322
0.68085,0.8935321
0.6809,0.87346047
0.68095,0.8709901
0.681,0.89946097
0.68105,0.89226604
0.6811,0.8898266
0.68115,0.89961535
0.6812,0.88741797
0.68125,0.87837029
0.6813,0.88744885
0.68135,0.8899501
0.6814,0.87312078
0.68145,0.85919416
0.6815,0.85443872
0.68155,0.8241151
0.6816,0.8284691
0.68165,0.88130385
0.6817,0.9569276
0.68175,1.0339409
0.6818,0.97582585
0.68185,0.90483397
0.6819,0.8944276
0.68195,0.84455729
0.682,0.80929297
0.68205,0.86947703
0.6821,0.91734016
0.68215,0.95170897
0.6822,0.94154966
0.68225,0.94340241
0.6823,0.9899686
0.68235,0.98592341
0.6824,0.8241151
0.68245,1.1410927
0.6825,1.0995907
0.68255,0.39248222
0.6826,0.68741179
0.68265,1.0128503
0.6827,0.52356547
0.68275,0.80589622
0.6828,1.1298525
0.68285,0.91076285
0.6829,0.84678066
0.68295,1.0553404
0.683,0.95186341
0.68305,0.6540311
0.6831,0.7655986
0.68315,0.80589622
0.6832,0.72048372
0.68325,0.87818503
0.6833,0.92916697
0.68335,0.8534506
0.6834,0.92101485
0.68345,0.89362478
0.6835,0.86002791
0.68355,0.89075297
0.6836,0.90872478
0.68365,0.93148297
0.6837,0.90995997
0.68375,0.86589503
0.6838,0.85774285
0.68385,0.91971791
0.6839,0.89189553
0.68395,0.9489916
0.684,1.0237199
0.68405,0.90202397
0.6841,0.95927447
0.68415,1.0424328
0.6842,0.87670285
0.68425,0.86938441
0.6843,0.89649653
0.68435,0.82976604
0.6844,0.8776601
0.68445,0.91255385
0.6845,0.90338266
0.68455,0.93512672
0.6846,0.88676953
0.68465,0.83381128
0.6847,0.86611116
0.68475,0.87914228
0.6848,0.79088885
0.68485,0.87117541
0.6849,0.96214622
0.68495,0.87929666
0.685,0.84387797
0.68505,0.90542072
0.6851,0.87339872
0.68515,0.83075422
0.6852,0.81327641
0.68525,0.8533271
0.6853,0.90186954
0.68535,0.85218453
0.6854,0.88192147
0.68545,0.98654103
0.6855,0.93898666
0.68555,0.84662622
0.6856,0.91885328
0.68565,0.92617166
0.6857,0.86493772
0.68575,0.87407804
0.6858,0.90316647
0.68585,0.8949526
0.6859,0.89986241
0.68595,0.9115966
0.686,0.93027866
0.68605,0.93407685
0.6861,0.90495753
0.68615,0.89736116
0.6862,0.88009953
0.68625,0.86614203
0.6863,0.87830853
0.68635,0.88806647
0.6864,0.87645578
0.68645,0.89804053
0.6865,0.9030121
0.68655,0.86509216
0.6866,0.87488091
0.68665,0.88797379
0.6867,0.8639496
0.68675,0.86552447
0.6868,0.8708666
0.68685,0.86499953
0.6869,0.88778853
0.68695,0.89461291
0.687,0.89217341
0.68705,0.8914941
0.6871,0.87231791
0.68715,0.87228703
0.6872,0.90619266
0.68725,0.89899778
0.6873,0.8987816
0.68735,0.90295035
0.6874,0.89615685
0.68745,0.89560103
0.6875,0.93030953
0.68755,0.91267735
0.6876,0.86444366
0.68765,0.87438685
0.6877,0.9109481
0.68775,0.89201903
0.6878,0.87383103
0.68785,0.86475247
0.6879,0.87528235
0.68795,0.90140635
0.688,0.90968204
0.68805,0.9022401
0.6881,0.88680041
0.68815,0.87111366
0.6882,0.86666697
0.68825,0.86685228
0.6883,0.86645085
0.68835,0.89078385
0.6884,0.88429916
0.68845,0.87417072
0.6885,0.92666578
0.68855,0.92725247
0.6886,0.85746491
0.68865,0.85014647
0.6887,0.87157685
0.68875,0.87123716
0.6888,0.86385697
0.68885,0.87920403
0.6889,0.9149316
0.68895,0.92626435
0.689,0.89618772
0.68905,0.88655335
0.6891,0.9100526
0.68915,0.90946591
0.6892,0.87815416
0.68925,0.89797878
0.6893,0.92011935
0.68935,0.90526628
0.6894,0.89733028
0.68945,0.91629028
0.6895,0.91218328
0.68955,0.88698566
0.6896,0.8689521
0.68965,0.91202891
0.6897,0.90017122
0.68975,0.84591603
0.6898,0.86160278
0.68985,0.89612597
0.6899,0.85379028
0.68995,0.85125816
0.69,0.88920897
0.69005,0.8734296
0.6901,0.83523172
0.69015,0.8848241
0.6902,0.90702641
0.69025,0.85533422
0.6903,0.8344906
0.69035,0.8649686
0.6904,0.86929172
0.69045,0.85944122
0.6905,0.90776753
0.69055,0.91054666
0.6906,0.87401628
0.69065,0.89748466
0.6907,0.91048491
0.69075,0.88639897
0.6908,0.87784535
0.69085,0.90597653
0.6909,0.91625941
0.69095,0.89785522
0.691,0.92864203
0.69105,0.94923866
0.6911,0.92061341
0.69115,0.9124921
0.6912,0.92530704
0.69125,0.90236366
0.6913,0.89381003
0.69135,0.91616672
0.6914,0.91477716
0.69145,0.89751554
0.6915,0.92082953
0.69155,0.93512672
0.6916,0.89834929
0.69165,0.88581228
0.6917,0.90606916
0.69175,0.87006372
0.6918,0.83906078
0.69185,0.86981672
0.6919,0.88939428
0.69195,0.86178803
0.692,0.85996616
0.69205,0.89155585
0.6921,0.89414972
0.69215,0.87531322
0.6922,0.88602841
0.69225,0.87713516
0.6923,0.84233397
0.69235,0.85048616
0.6924,0.88127297
0.69245,0.86882854
0.6925,0.85984266
0.69255,0.90819985
0.6926,0.93293428
0.69265,0.89726853
0.6927,0.9055751
0.69275,0.91934735
0.6928,0.85798985
0.69285,0.84440291
0.6929,0.90409291
0.69295,0.90576035
